customer_id,order_count,first_order_date,customer_type
CUST_2824,1,2023-12-10,New
CUST_2826,1,2023-12-11,New
CUST_2831,1,2024-04-14,New
CUST_2840,2,2024-05-22,Returning
CUST_2845,1,2023-10-20,New
CUST_2848,1,2024-01-31,New
CUST_2849,1,2024-05-16,New
CUST_2853,1,2024-06-10,New
CUST_2858,1,2024-07-30,New
CUST_2859,1,2024-08-12,New
CUST_2860,2,2023-10-31,Returning
CUST_2861,1,2024-01-21,New
CUST_2864,2,2024-02-05,Returning
CUST_2865,1,2024-02-14,New
CUST_2866,1,2024-04-08,New
CUST_2868,1,2024-01-10,New
CUST_2869,1,2024-09-05,New
CUST_2870,2,2023-11-04,Returning
CUST_2872,1,2024-02-22,New
CUST_2878,1,2024-05-13,New
CUST_2879,1,2024-06-13,New
CUST_2880,1,2023-11-12,New
CUST_2881,1,2024-05-29,New
CUST_2883,1,2023-11-04,New
CUST_2884,2,2024-01-27,Returning
CUST_2892,1,2024-08-22,New
CUST_2895,1,2024-04-11,New
CUST_2898,2,2024-06-16,Returning
CUST_2899,1,2023-11-09,New
CUST_2901,1,2023-12-17,New
CUST_2902,2,2024-05-09,Returning
CUST_2907,2,2023-11-28,Returning
CUST_2911,1,2023-12-26,New
CUST_2914,1,2023-10-29,New
CUST_2917,1,2023-11-23,New
CUST_2918,1,2024-01-23,New
CUST_2920,2,2024-07-05,Returning
CUST_2921,1,2024-01-12,New
CUST_2922,2,2023-11-23,Returning
CUST_2926,1,2024-02-05,New
CUST_2931,1,2024-03-26,New
CUST_2937,1,2024-05-24,New
CUST_2940,1,2023-12-03,New
CUST_2941,1,2023-12-19,New
CUST_2949,2,2024-09-05,Returning
CUST_2950,1,2024-05-13,New
CUST_2953,1,2024-01-11,New
CUST_2954,1,2023-11-28,New
CUST_2957,1,2023-12-14,New
CUST_2958,1,2024-09-27,New
CUST_2959,1,2024-01-02,New
CUST_2961,1,2024-05-23,New
CUST_2962,1,2023-11-09,New
CUST_2963,1,2024-08-12,New
CUST_2966,1,2023-11-20,New
CUST_2967,1,2024-03-10,New
CUST_2968,1,2024-03-07,New
CUST_2969,1,2024-03-17,New
CUST_2970,2,2024-02-05,Returning
CUST_2971,2,2024-03-19,Returning
CUST_2976,2,2024-01-30,Returning
CUST_2977,1,2023-12-06,New
CUST_2979,1,2024-04-02,New
CUST_2981,2,2023-10-24,Returning
CUST_2982,1,2024-05-06,New
CUST_2984,1,2024-09-11,New
CUST_2987,1,2024-08-03,New
CUST_2988,1,2024-02-29,New
CUST_2991,1,2023-11-07,New
CUST_2994,1,2024-05-02,New
CUST_2995,1,2024-07-13,New
CUST_3003,2,2024-05-05,Returning
CUST_3004,1,2024-09-16,New
CUST_3009,2,2024-03-06,Returning
CUST_3010,2,2024-05-01,Returning
CUST_3016,2,2024-02-10,Returning
CUST_3021,2,2023-12-25,Returning
CUST_3022,1,2024-01-24,New
CUST_3026,1,2024-06-13,New
CUST_3029,1,2024-08-21,New
CUST_3030,1,2024-06-17,New
CUST_3033,2,2024-06-27,Returning
CUST_3034,1,2024-03-11,New
CUST_3038,4,2023-12-15,Returning
CUST_3040,1,2024-04-22,New
CUST_3042,1,2024-07-25,New
CUST_3043,1,2024-06-07,New
CUST_3044,1,2023-12-24,New
CUST_3045,1,2024-08-30,New
CUST_3047,1,2023-12-09,New
CUST_3049,2,2024-02-28,Returning
CUST_3050,1,2023-12-14,New
CUST_3051,1,2024-03-22,New
CUST_3059,2,2024-05-09,Returning
CUST_3060,1,2023-10-05,New
CUST_3064,1,2024-08-24,New
CUST_3068,1,2024-08-11,New
CUST_3071,1,2024-01-16,New
CUST_3072,1,2024-04-07,New
CUST_3073,1,2024-01-01,New
CUST_3074,1,2024-09-09,New
CUST_3075,2,2024-03-19,Returning
CUST_3076,2,2024-02-29,Returning
CUST_3077,2,2024-04-10,Returning
CUST_3078,2,2024-06-23,Returning
CUST_3079,1,2024-02-17,New
CUST_3080,1,2024-04-10,New
CUST_3081,1,2024-03-12,New
CUST_3084,2,2023-10-10,Returning
CUST_3085,2,2023-10-31,Returning
CUST_3086,1,2024-07-25,New
CUST_3088,1,2024-07-13,New
CUST_3089,1,2024-02-18,New
CUST_3090,2,2024-08-28,Returning
CUST_3092,2,2023-12-08,Returning
CUST_3094,1,2023-10-14,New
CUST_3098,2,2023-10-14,Returning
CUST_3100,1,2024-06-21,New
CUST_3103,2,2024-01-14,Returning
CUST_3104,1,2024-08-24,New
CUST_3108,1,2024-08-27,New
CUST_3110,1,2024-06-20,New
CUST_3112,1,2023-10-15,New
CUST_3114,1,2024-08-05,New
CUST_3116,1,2024-07-26,New
CUST_3117,1,2024-07-21,New
CUST_3119,1,2024-02-28,New
CUST_3122,1,2024-04-23,New
CUST_3123,1,2024-08-06,New
CUST_3124,3,2024-07-09,Returning
CUST_3126,1,2024-01-11,New
CUST_3127,1,2024-08-02,New
CUST_3129,1,2024-04-21,New
CUST_3130,2,2023-11-02,Returning
CUST_3134,1,2024-02-11,New
CUST_3135,1,2024-01-21,New
CUST_3139,1,2024-05-29,New
CUST_3140,2,2024-02-16,Returning
CUST_3144,1,2023-12-03,New
CUST_3145,1,2024-02-23,New
CUST_3146,2,2023-10-01,Returning
CUST_3147,1,2024-09-23,New
CUST_3148,1,2023-10-27,New
CUST_3150,1,2023-12-10,New
CUST_3151,2,2023-12-11,Returning
CUST_3153,2,2024-04-08,Returning
CUST_3160,1,2024-05-03,New
CUST_3162,1,2024-04-02,New
CUST_3165,1,2023-12-09,New
CUST_3166,1,2023-12-25,New
CUST_3170,3,2024-02-08,Returning
CUST_3171,1,2024-07-25,New
CUST_3172,1,2024-08-13,New
CUST_3174,3,2023-11-03,Returning
CUST_3175,1,2023-11-07,New
CUST_3177,2,2024-07-05,Returning
CUST_3178,1,2024-03-19,New
CUST_3181,1,2024-04-04,New
CUST_3182,1,2023-11-16,New
CUST_3183,1,2024-01-19,New
CUST_3184,1,2024-04-15,New
CUST_3185,1,2024-04-07,New
CUST_3189,1,2024-09-11,New
CUST_3192,1,2024-07-13,New
CUST_3194,1,2024-02-08,New
CUST_3199,1,2024-03-31,New
CUST_3200,2,2024-02-18,Returning
CUST_3201,1,2024-05-24,New
CUST_3202,1,2023-10-28,New
CUST_3205,3,2024-03-15,Returning
CUST_3206,1,2024-01-26,New
CUST_3208,1,2024-03-03,New
CUST_3211,2,2024-01-07,Returning
CUST_3213,1,2024-07-05,New
CUST_3215,3,2023-11-16,Returning
CUST_3217,1,2024-07-04,New
CUST_3218,1,2024-07-08,New
CUST_3220,1,2024-02-13,New
CUST_3221,1,2024-02-08,New
CUST_3229,1,2023-11-21,New
CUST_3230,2,2023-11-27,Returning
CUST_3235,1,2024-03-30,New
CUST_3237,2,2023-11-09,Returning
CUST_3244,1,2024-06-23,New
CUST_3246,1,2023-12-05,New
CUST_3251,1,2024-02-04,New
CUST_3255,1,2024-07-13,New
CUST_3264,1,2023-10-11,New
CUST_3265,1,2024-05-10,New
CUST_3266,1,2024-04-02,New
CUST_3269,1,2024-02-01,New
CUST_3270,1,2024-06-09,New
CUST_3275,1,2024-09-15,New
CUST_3282,1,2024-08-08,New
CUST_3287,1,2024-01-05,New
CUST_3290,1,2024-05-15,New
CUST_3294,1,2024-03-13,New
CUST_3299,1,2024-01-19,New
CUST_3300,1,2024-03-15,New
CUST_3307,1,2024-02-22,New
CUST_3309,2,2024-04-01,Returning
CUST_3310,1,2024-04-18,New
CUST_3315,4,2023-10-26,Returning
CUST_3316,2,2023-10-26,Returning
CUST_3318,1,2023-12-15,New
CUST_3319,2,2024-06-30,Returning
CUST_3321,1,2024-05-29,New
CUST_3323,1,2024-07-06,New
CUST_3325,1,2024-05-12,New
CUST_3327,1,2023-12-30,New
CUST_3331,2,2024-03-01,Returning
CUST_3333,1,2023-12-07,New
CUST_3334,2,2024-05-23,Returning
CUST_3337,1,2024-01-01,New
CUST_3342,2,2023-12-26,Returning
CUST_3345,1,2023-12-09,New
CUST_3351,2,2024-01-24,Returning
CUST_3353,1,2024-03-28,New
CUST_3355,2,2024-08-08,Returning
CUST_3356,1,2024-05-30,New
CUST_3358,1,2023-10-15,New
CUST_3360,2,2023-12-04,Returning
CUST_3367,1,2024-01-05,New
CUST_3370,1,2024-07-29,New
CUST_3371,1,2024-07-05,New
CUST_3374,1,2023-11-16,New
CUST_3376,1,2024-01-22,New
CUST_3377,1,2024-06-16,New
CUST_3379,1,2024-09-14,New
CUST_3381,1,2023-12-19,New
CUST_3384,1,2023-12-01,New
CUST_3387,2,2023-12-07,Returning
CUST_3388,3,2024-02-26,Returning
CUST_3389,2,2023-12-17,Returning
CUST_3392,1,2023-11-20,New
CUST_3396,3,2024-03-13,Returning
CUST_3398,2,2024-04-08,Returning
CUST_3401,1,2023-11-06,New
CUST_3403,2,2024-05-03,Returning
CUST_3406,3,2024-01-11,Returning
CUST_3409,3,2024-03-25,Returning
CUST_3413,1,2024-07-23,New
CUST_3414,2,2023-12-22,Returning
CUST_3418,1,2024-02-27,New
CUST_3419,1,2024-04-01,New
CUST_3420,3,2023-11-26,Returning
CUST_3422,1,2024-04-13,New
CUST_3423,2,2024-03-20,Returning
CUST_3424,1,2023-10-31,New
CUST_3426,1,2023-12-06,New
CUST_3430,1,2023-10-03,New
CUST_3432,1,2024-07-07,New
CUST_3434,1,2024-08-15,New
CUST_3435,1,2024-02-19,New
CUST_3436,2,2023-11-08,Returning
CUST_3440,2,2023-12-24,Returning
CUST_3443,2,2023-12-27,Returning
CUST_3444,1,2024-04-15,New
CUST_3446,1,2024-03-19,New
CUST_3452,1,2024-09-17,New
CUST_3458,1,2024-09-23,New
CUST_3462,1,2024-08-12,New
CUST_3463,1,2023-10-30,New
CUST_3465,1,2024-08-09,New
CUST_3466,1,2024-06-14,New
CUST_3469,1,2024-05-18,New
CUST_3472,2,2024-03-04,Returning
CUST_3473,1,2024-03-27,New
CUST_3475,1,2024-06-01,New
CUST_3478,2,2023-12-29,Returning
CUST_3480,1,2023-10-23,New
CUST_3484,1,2024-05-26,New
CUST_3485,2,2024-02-15,Returning
CUST_3487,1,2024-07-27,New
CUST_3489,1,2024-03-17,New
CUST_3490,1,2024-08-16,New
CUST_3492,1,2023-12-21,New
CUST_3493,4,2024-01-10,Returning
CUST_3494,1,2024-03-16,New
CUST_3495,1,2023-12-26,New
CUST_3497,1,2024-01-15,New
CUST_3499,1,2024-05-09,New
CUST_3502,1,2024-09-16,New
CUST_3505,1,2024-03-24,New
CUST_3511,2,2024-07-19,Returning
CUST_3514,1,2024-03-05,New
CUST_3515,2,2024-03-14,Returning
CUST_3517,1,2024-06-18,New
CUST_3518,1,2024-08-16,New
CUST_3519,1,2023-11-12,New
CUST_3523,1,2024-06-14,New
CUST_3525,1,2024-01-26,New
CUST_3532,1,2023-10-18,New
CUST_3534,2,2024-01-03,Returning
CUST_3535,1,2024-03-07,New
CUST_3536,1,2024-09-05,New
CUST_3539,2,2023-12-25,Returning
CUST_3543,1,2024-07-02,New
CUST_3546,1,2024-07-09,New
CUST_3547,1,2024-06-06,New
CUST_3548,1,2024-02-05,New
CUST_3549,1,2024-02-17,New
CUST_3551,1,2024-01-04,New
CUST_3553,1,2024-03-02,New
CUST_3556,1,2024-07-09,New
CUST_3559,2,2024-01-01,Returning
CUST_3561,1,2024-02-12,New
CUST_3568,1,2023-12-08,New
CUST_3569,1,2024-04-11,New
CUST_3570,1,2023-11-16,New
CUST_3572,1,2024-05-28,New
CUST_3573,2,2023-11-08,Returning
CUST_3581,3,2024-01-02,Returning
CUST_3584,1,2023-11-06,New
CUST_3585,1,2024-06-12,New
CUST_3587,1,2024-09-08,New
CUST_3588,1,2024-08-09,New
CUST_3592,1,2024-02-03,New
CUST_3593,1,2023-10-30,New
CUST_3594,2,2023-12-06,Returning
CUST_3599,1,2024-09-27,New
CUST_3602,3,2024-02-13,Returning
CUST_3608,1,2024-05-17,New
CUST_3610,1,2023-11-20,New
CUST_3613,1,2023-11-15,New
CUST_3619,1,2024-08-17,New
CUST_3620,1,2024-02-02,New
CUST_3625,1,2023-10-17,New
CUST_3627,1,2024-08-07,New
CUST_3628,1,2024-05-06,New
CUST_3630,2,2024-04-10,Returning
CUST_3632,1,2024-01-07,New
CUST_3633,1,2024-03-29,New
CUST_3638,1,2024-03-15,New
CUST_3645,2,2024-04-13,Returning
CUST_3646,2,2024-02-22,Returning
CUST_3647,1,2024-09-10,New
CUST_3648,2,2023-11-18,Returning
CUST_3651,1,2024-08-26,New
CUST_3654,2,2024-03-31,Returning
CUST_3656,1,2024-01-08,New
CUST_3660,1,2024-06-14,New
CUST_3665,1,2024-07-30,New
CUST_3666,1,2023-12-27,New
CUST_3669,1,2024-04-20,New
CUST_3678,2,2023-11-06,Returning
CUST_3680,1,2024-06-08,New
CUST_3682,1,2023-11-10,New
CUST_3683,1,2023-11-02,New
CUST_3685,1,2023-11-05,New
CUST_3687,2,2023-10-08,Returning
CUST_3692,1,2024-01-01,New
CUST_3694,1,2024-04-22,New
CUST_3696,1,2024-05-16,New
CUST_3697,2,2024-05-26,Returning
CUST_3705,1,2023-11-08,New
CUST_3706,2,2024-08-14,Returning
CUST_3709,2,2024-01-20,Returning
CUST_3715,1,2024-07-26,New
CUST_3719,1,2023-12-04,New
CUST_3721,1,2024-02-01,New
CUST_3722,3,2023-11-11,Returning
CUST_3723,1,2024-06-23,New
CUST_3725,1,2023-10-13,New
CUST_3726,1,2024-06-01,New
CUST_3727,2,2024-03-24,Returning
CUST_3733,1,2024-01-16,New
CUST_3734,1,2023-10-23,New
CUST_3736,1,2024-04-01,New
CUST_3739,1,2023-12-14,New
CUST_3740,1,2024-01-29,New
CUST_3741,2,2024-01-18,Returning
CUST_3742,1,2023-12-05,New
CUST_3743,1,2024-06-12,New
CUST_3749,1,2024-03-05,New
CUST_3750,2,2024-01-02,Returning
CUST_3753,1,2023-10-31,New
CUST_3756,1,2023-11-23,New
CUST_3759,1,2024-07-11,New
CUST_3762,1,2024-08-20,New
CUST_3763,2,2023-11-26,Returning
CUST_3765,2,2023-10-06,Returning
CUST_3768,1,2024-06-08,New
CUST_3772,2,2023-10-15,Returning
CUST_3774,1,2024-09-03,New
CUST_3778,4,2023-11-14,Returning
CUST_3780,2,2023-12-07,Returning
CUST_3781,1,2024-09-03,New
CUST_3782,2,2023-10-01,Returning
CUST_3784,1,2024-04-01,New
CUST_3787,1,2023-12-28,New
CUST_3792,2,2024-07-05,Returning
CUST_3795,1,2024-05-08,New
CUST_3801,1,2024-04-03,New
CUST_3804,2,2024-01-22,Returning
CUST_3805,1,2024-03-21,New
CUST_3807,1,2024-03-18,New
CUST_3808,1,2023-11-19,New
CUST_3809,1,2024-09-27,New
CUST_3814,1,2024-01-25,New
CUST_3817,1,2024-01-30,New
CUST_3819,1,2024-07-25,New
CUST_3822,2,2023-12-24,Returning
CUST_3823,1,2024-09-16,New
CUST_3824,1,2023-11-21,New
CUST_3825,1,2024-06-29,New
CUST_3826,1,2023-11-10,New
CUST_3828,1,2024-05-09,New
CUST_3834,1,2023-11-12,New
CUST_3837,1,2024-03-27,New
CUST_3839,1,2024-03-14,New
CUST_3840,1,2024-05-27,New
CUST_3846,1,2024-01-11,New
CUST_3849,1,2024-01-24,New
CUST_3850,1,2024-09-17,New
CUST_3856,2,2023-10-24,Returning
CUST_3858,2,2023-12-02,Returning
CUST_3861,1,2024-04-26,New
CUST_3864,1,2024-01-05,New
CUST_3865,1,2024-09-03,New
CUST_3866,1,2024-08-31,New
CUST_3870,1,2024-02-09,New
CUST_3872,1,2024-01-17,New
CUST_3873,1,2024-05-08,New
CUST_3874,2,2023-12-16,Returning
CUST_3875,2,2023-12-04,Returning
CUST_3876,1,2024-02-07,New
CUST_3880,1,2024-05-06,New
CUST_3884,1,2024-08-22,New
CUST_3887,1,2024-02-05,New
CUST_3891,1,2024-04-24,New
CUST_3892,1,2024-09-08,New
CUST_3893,1,2024-06-16,New
CUST_3894,1,2024-07-21,New
CUST_3899,1,2024-04-21,New
CUST_3900,1,2024-09-26,New
CUST_3905,2,2023-11-28,Returning
CUST_3908,1,2024-02-25,New
CUST_3911,2,2024-06-16,Returning
CUST_3912,1,2024-03-25,New
CUST_3913,1,2024-05-22,New
CUST_3917,1,2023-12-09,New
CUST_3920,2,2023-12-10,Returning
CUST_3921,1,2023-12-15,New
CUST_3922,3,2023-12-28,Returning
CUST_3926,1,2023-12-05,New
CUST_3928,1,2023-10-25,New
CUST_3930,1,2024-09-19,New
CUST_3935,3,2024-03-09,Returning
CUST_3938,1,2024-03-19,New
CUST_3939,2,2024-01-04,Returning
CUST_3941,1,2024-05-15,New
CUST_3943,1,2024-02-26,New
CUST_3945,2,2024-06-09,Returning
CUST_3947,2,2024-03-11,Returning
CUST_3948,1,2024-01-19,New
CUST_3954,1,2023-11-02,New
CUST_3959,1,2024-06-25,New
CUST_3960,1,2023-10-19,New
CUST_3963,1,2023-10-02,New
CUST_3964,2,2023-10-25,Returning
CUST_3965,1,2024-05-27,New
CUST_3967,1,2024-02-18,New
CUST_3972,1,2024-06-11,New
CUST_3976,1,2024-09-27,New
CUST_3979,2,2024-03-24,Returning
CUST_3980,1,2024-03-13,New
CUST_3981,1,2024-03-12,New
CUST_3982,1,2024-06-29,New
CUST_3983,1,2023-12-03,New
CUST_3984,2,2024-02-11,Returning
CUST_3986,1,2024-04-27,New
CUST_3987,1,2024-02-29,New
CUST_3988,2,2024-07-02,Returning
CUST_3990,1,2023-10-26,New
CUST_3991,1,2024-03-17,New
CUST_3993,1,2023-10-02,New
CUST_3994,1,2024-01-05,New
CUST_3997,1,2023-10-25,New
CUST_3998,1,2024-07-23,New
CUST_3999,1,2024-06-08,New
CUST_4002,1,2024-09-29,New
CUST_4006,1,2024-05-30,New
CUST_4007,1,2024-07-18,New
CUST_4010,1,2024-07-15,New
CUST_4013,1,2024-01-25,New
CUST_4014,1,2024-01-29,New
CUST_4018,1,2024-08-09,New
CUST_4020,1,2023-12-17,New
CUST_4022,1,2024-01-18,New
CUST_4027,1,2023-10-30,New
CUST_4030,2,2023-11-03,Returning
CUST_4031,1,2024-06-11,New
CUST_4039,2,2023-10-22,Returning
CUST_4041,1,2024-07-14,New
CUST_4042,2,2024-08-20,Returning
CUST_4044,1,2024-08-16,New
CUST_4047,1,2023-11-17,New
CUST_4049,1,2024-06-10,New
CUST_4051,1,2024-01-08,New
CUST_4052,1,2023-10-27,New
CUST_4055,2,2024-02-19,Returning
CUST_4059,1,2024-02-08,New
CUST_4061,1,2024-08-05,New
CUST_4069,1,2024-05-15,New
CUST_4070,1,2024-06-05,New
CUST_4071,1,2024-03-05,New
CUST_4074,1,2024-09-05,New
CUST_4075,1,2024-07-16,New
CUST_4076,1,2023-11-25,New
CUST_4082,1,2024-01-25,New
CUST_4083,2,2024-05-29,Returning
CUST_4089,1,2024-03-14,New
CUST_4092,2,2023-10-12,Returning
CUST_4094,1,2024-05-13,New
CUST_4097,4,2024-01-15,Returning
CUST_4098,1,2023-11-06,New
CUST_4105,1,2024-08-28,New
CUST_4106,1,2024-08-20,New
CUST_4110,1,2024-07-28,New
CUST_4112,2,2023-10-01,Returning
CUST_4113,3,2024-04-03,Returning
CUST_4114,2,2023-10-16,Returning
CUST_4116,1,2024-09-26,New
CUST_4117,1,2023-11-15,New
CUST_4121,1,2023-11-23,New
CUST_4122,2,2024-05-29,Returning
CUST_4123,1,2024-06-12,New
CUST_4124,3,2023-12-29,Returning
CUST_4128,1,2023-12-03,New
CUST_4130,1,2023-10-29,New
CUST_4133,1,2023-12-26,New
CUST_4136,1,2024-04-22,New
CUST_4138,1,2024-05-05,New
CUST_4140,1,2024-09-11,New
CUST_4141,1,2024-04-14,New
CUST_4143,1,2024-06-24,New
CUST_4145,1,2024-01-27,New
CUST_4146,1,2023-11-15,New
CUST_4147,1,2024-01-02,New
CUST_4150,1,2024-08-16,New
CUST_4157,1,2024-09-03,New
CUST_4160,1,2023-10-22,New
CUST_4161,2,2023-10-12,Returning
CUST_4163,1,2024-04-19,New
CUST_4170,1,2024-06-19,New
CUST_4172,1,2024-09-09,New
CUST_4173,1,2024-04-09,New
CUST_4176,1,2024-05-28,New
CUST_4178,1,2024-04-22,New
CUST_4180,2,2024-04-03,Returning
CUST_4183,1,2024-05-01,New
CUST_4190,1,2023-12-06,New
CUST_4191,1,2023-12-06,New
CUST_4195,1,2023-12-16,New
CUST_4198,1,2024-09-09,New
CUST_4201,2,2024-02-20,Returning
CUST_4202,1,2023-12-01,New
CUST_4203,2,2024-07-04,Returning
CUST_4206,3,2024-01-22,Returning
CUST_4208,1,2024-09-10,New
CUST_4211,1,2023-11-08,New
CUST_4213,2,2023-12-19,Returning
CUST_4218,1,2023-10-21,New
CUST_4222,1,2024-09-07,New
CUST_4223,1,2023-10-08,New
CUST_4224,2,2023-12-21,Returning
CUST_4225,1,2024-02-29,New
CUST_4226,1,2024-07-13,New
CUST_4228,1,2024-06-18,New
CUST_4229,1,2023-12-09,New
CUST_4230,1,2024-07-15,New
CUST_4232,2,2023-10-12,Returning
CUST_4233,1,2023-10-17,New
CUST_4234,1,2024-04-16,New
CUST_4235,1,2024-02-10,New
CUST_4238,1,2024-09-15,New
CUST_4240,2,2023-11-30,Returning
CUST_4242,2,2023-12-15,Returning
CUST_4246,1,2023-11-09,New
CUST_4248,1,2024-07-26,New
CUST_4251,1,2023-11-07,New
CUST_4252,1,2024-04-24,New
CUST_4254,2,2024-07-26,Returning
CUST_4255,1,2024-07-30,New
CUST_4258,2,2024-02-11,Returning
CUST_4260,1,2024-09-15,New
CUST_4265,2,2024-04-11,Returning
CUST_4266,1,2024-09-21,New
CUST_4268,1,2024-01-23,New
CUST_4269,1,2024-08-19,New
CUST_4270,1,2023-12-12,New
CUST_4273,2,2024-05-01,Returning
CUST_4275,1,2024-05-26,New
CUST_4276,1,2024-04-07,New
CUST_4277,2,2023-11-18,Returning
CUST_4278,2,2024-03-02,Returning
CUST_4281,1,2024-02-12,New
CUST_4285,1,2024-08-24,New
CUST_4286,1,2023-12-28,New
CUST_4287,2,2024-03-31,Returning
CUST_4288,2,2024-01-12,Returning
CUST_4290,2,2024-01-13,Returning
CUST_4292,2,2023-12-31,Returning
CUST_4302,1,2024-03-25,New
CUST_4307,2,2024-01-22,Returning
CUST_4312,3,2024-01-28,Returning
CUST_4314,2,2024-07-05,Returning
CUST_4315,1,2024-08-21,New
CUST_4316,1,2024-05-30,New
CUST_4319,1,2024-04-13,New
CUST_4320,1,2024-01-11,New
CUST_4321,1,2023-11-24,New
CUST_4323,1,2023-11-02,New
CUST_4325,1,2024-08-13,New
CUST_4330,1,2024-04-28,New
CUST_4331,1,2023-11-16,New
CUST_4332,1,2024-07-15,New
CUST_4336,2,2024-05-11,Returning
CUST_4342,2,2023-12-03,Returning
CUST_4343,1,2024-03-13,New
CUST_4348,1,2023-10-31,New
CUST_4353,1,2023-11-10,New
CUST_4354,1,2024-08-27,New
CUST_4355,1,2024-03-17,New
CUST_4356,1,2024-03-23,New
CUST_4360,1,2024-07-07,New
CUST_4365,1,2024-04-08,New
CUST_4369,1,2024-04-03,New
CUST_4370,1,2024-05-29,New
CUST_4373,1,2023-11-25,New
CUST_4374,1,2023-12-26,New
CUST_4375,2,2023-11-09,Returning
CUST_4378,2,2024-02-02,Returning
CUST_4379,1,2024-08-21,New
CUST_4380,1,2023-11-23,New
CUST_4382,1,2024-05-19,New
CUST_4383,2,2023-10-16,Returning
CUST_4384,2,2024-05-11,Returning
CUST_4385,1,2023-12-21,New
CUST_4387,2,2023-11-08,Returning
CUST_4393,1,2024-02-27,New
CUST_4394,2,2023-11-28,Returning
CUST_4397,1,2024-05-30,New
CUST_4398,2,2024-02-10,Returning
CUST_4402,1,2024-04-22,New
CUST_4404,1,2024-04-29,New
CUST_4405,2,2024-02-12,Returning
CUST_4407,1,2023-11-25,New
CUST_4408,1,2023-10-25,New
CUST_4409,1,2024-07-04,New
CUST_4410,1,2024-03-16,New
CUST_4411,1,2023-10-03,New
CUST_4413,1,2024-03-24,New
CUST_4414,1,2024-05-22,New
CUST_4419,2,2024-04-17,Returning
CUST_4420,1,2024-07-14,New
CUST_4423,1,2024-01-26,New
CUST_4424,2,2024-01-14,Returning
CUST_4425,2,2024-05-07,Returning
CUST_4426,1,2023-11-25,New
CUST_4428,1,2024-04-04,New
CUST_4429,2,2023-11-06,Returning
CUST_4432,1,2024-05-26,New
CUST_4433,1,2024-02-26,New
CUST_4434,1,2024-03-06,New
CUST_4437,2,2023-12-05,Returning
CUST_4440,1,2024-02-02,New
CUST_4441,1,2024-09-08,New
CUST_4442,1,2024-09-07,New
CUST_4445,1,2024-04-02,New
CUST_4446,1,2024-04-09,New
CUST_4447,2,2023-12-24,Returning
CUST_4448,1,2023-10-28,New
CUST_4451,1,2024-06-14,New
CUST_4453,1,2024-08-09,New
CUST_4454,1,2023-12-30,New
CUST_4458,1,2023-10-10,New
CUST_4463,2,2023-10-13,Returning
CUST_4470,3,2024-03-16,Returning
CUST_4471,1,2024-09-05,New
CUST_4472,2,2024-02-12,Returning
CUST_4474,1,2024-02-19,New
CUST_4475,1,2024-08-23,New
CUST_4476,1,2024-01-24,New
CUST_4479,1,2024-01-30,New
CUST_4483,1,2023-10-01,New
CUST_4484,2,2024-05-15,Returning
CUST_4485,1,2024-04-21,New
CUST_4486,1,2024-07-30,New
CUST_4487,1,2023-11-12,New
CUST_4491,1,2024-05-03,New
CUST_4492,1,2024-04-10,New
CUST_4493,1,2024-06-20,New
CUST_4494,1,2024-09-15,New
CUST_4497,1,2023-11-11,New
CUST_4498,1,2024-07-03,New
CUST_4500,1,2024-05-01,New
CUST_4502,1,2024-07-15,New
CUST_4503,1,2024-05-01,New
CUST_4507,1,2024-07-10,New
CUST_4508,1,2024-03-27,New
CUST_4511,1,2024-04-28,New
CUST_4512,1,2024-03-26,New
CUST_4514,1,2024-07-06,New
CUST_4515,1,2023-12-05,New
CUST_4520,1,2024-04-07,New
CUST_4521,1,2024-07-03,New
CUST_4523,1,2023-11-27,New
CUST_4524,1,2023-11-17,New
CUST_4529,1,2024-08-07,New
CUST_4531,1,2024-02-20,New
CUST_4534,1,2024-09-13,New
CUST_4535,1,2024-04-29,New
CUST_4536,2,2024-01-04,Returning
CUST_4537,1,2024-01-26,New
CUST_4538,1,2024-04-28,New
CUST_4540,1,2024-08-07,New
CUST_4542,1,2024-01-30,New
CUST_4544,1,2024-01-30,New
CUST_4547,2,2024-04-03,Returning
CUST_4548,1,2024-07-15,New
CUST_4550,1,2024-01-17,New
CUST_4553,1,2024-03-11,New
CUST_4555,1,2024-02-09,New
CUST_4556,2,2023-10-05,Returning
CUST_4558,2,2023-10-18,Returning
CUST_4560,1,2023-11-14,New
CUST_4561,1,2023-12-05,New
CUST_4562,1,2024-07-04,New
CUST_4563,1,2023-11-09,New
CUST_4564,1,2023-11-03,New
CUST_4566,1,2023-10-25,New
CUST_4567,1,2023-12-05,New
CUST_4569,2,2024-01-10,Returning
CUST_4570,3,2023-11-14,Returning
CUST_4573,1,2024-07-13,New
CUST_4579,1,2024-08-01,New
CUST_4583,1,2024-03-23,New
CUST_4585,1,2024-01-08,New
CUST_4587,2,2024-04-27,Returning
CUST_4588,2,2023-10-23,Returning
CUST_4589,1,2023-10-06,New
CUST_4590,2,2024-05-11,Returning
CUST_4593,1,2024-02-15,New
CUST_4597,1,2024-08-21,New
CUST_4598,1,2024-08-09,New
CUST_4599,2,2023-11-17,Returning
CUST_4600,1,2024-09-01,New
CUST_4601,1,2024-07-03,New
CUST_4602,1,2024-01-04,New
CUST_4607,1,2024-01-20,New
CUST_4610,1,2023-11-24,New
CUST_4611,2,2023-12-09,Returning
CUST_4612,2,2024-01-10,Returning
